from,to,transportation_type_id,transportation_type,price_unit,unit,price_euro,duration_HR,json
40,39, ,car,23,EUR,23.0,4.6,"{""option_id"": 7, ""option"": ""Drive"", ""org"": ""Whiteman Airport"", ""org_lat"": 34.2598, ""org_lng"": -118.4119, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16515.378, ""org_cat"": ""node"", ""org_name"": ""Whiteman Airport"", ""org_lat"": 34.2598, ""org_lng"": -118.4119, ""dest_cat"": ""node"", ""dest_name"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 33.84}}, ""dist_trip"": 359}"
40,39,1,flight,28,USD,24.13,1.1,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""LAX"", ""org_name"": ""Los Angeles"", ""unknown"": """", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_town"": ""California"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 3840, ""price_unit"": ""USD"", ""min_price_unit"": 28, ""max_price_unit"": 120}}, ""dist_trip"": 381}"
40,39, ,car,27,USD,23.27,4.7,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16826.122, ""org_cat"": ""node"", ""org_name"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""dest_cat"": ""node"", ""dest_name"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""price_unit"": ""USD"", ""min_price_unit"": 27, ""max_price_unit"": 40.09}}, ""dist_trip"": 381}"
40,39, ,car,24,EUR,24.0,4.8,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 17224.204, ""org_cat"": ""node"", ""org_name"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""dest_cat"": ""node"", ""dest_name"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""price_unit"": ""EUR"", ""min_price_unit"": 24, ""max_price_unit"": 35.45}}, ""dist_trip"": 386}"
40,39, ,car,23,EUR,23.0,4.5,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16250.284, ""org_cat"": ""node"", ""org_name"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""dest_cat"": ""node"", ""dest_name"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 33.6}}, ""dist_trip"": 374}"
40,39,1,flight,24,EUR,24.0,1.1,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""LAX"", ""org_name"": ""Los Angeles"", ""unknown"": """", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_town"": ""California"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 3840, ""price_unit"": ""EUR"", ""min_price_unit"": 24, ""max_price_unit"": 103.6}}, ""dist_trip"": 380}"
40,39, ,car,24,EUR,24.0,4.7,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16782.753, ""org_cat"": ""node"", ""org_name"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""dest_cat"": ""node"", ""dest_name"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""price_unit"": ""EUR"", ""min_price_unit"": 24, ""max_price_unit"": 34.63}}, ""dist_trip"": 380}"
40,39, ,car,23,EUR,23.0,4.7,"{""option_id"": 8, ""option"": ""Drive"", ""org"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16794.86, ""org_cat"": ""node"", ""org_name"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""dest_cat"": ""node"", ""dest_name"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 34.4}}, ""dist_trip"": 369}"
40,39, ,car,24,EUR,24.0,4.8,"{""option_id"": 7, ""option"": ""Drive"", ""org"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 17192.942, ""org_cat"": ""node"", ""org_name"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""dest_cat"": ""node"", ""dest_name"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""price_unit"": ""EUR"", ""min_price_unit"": 24, ""max_price_unit"": 35.24}}, ""dist_trip"": 373}"
40,39, ,car,23,EUR,23.0,4.5,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16219.022, ""org_cat"": ""node"", ""org_name"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""dest_cat"": ""node"", ""dest_name"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 33.4}}, ""dist_trip"": 363}"
40,39, ,car,23,EUR,23.0,4.7,"{""option_id"": 8, ""option"": ""Drive"", ""org"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16751.491, ""org_cat"": ""node"", ""org_name"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""dest_cat"": ""node"", ""dest_name"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 34.42}}, ""dist_trip"": 368}"
40,39, ,car,23,EUR,23.0,4.7,"{""option_id"": 8, ""option"": ""Drive"", ""org"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16751.491, ""org_cat"": ""node"", ""org_name"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""dest_cat"": ""node"", ""dest_name"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 34.42}}, ""dist_trip"": 368}"
40,39, ,car,24,EUR,24.0,4.7,"{""option_id"": 2, ""option"": ""Drive"", ""org"": ""Whiteman Airport"", ""org_lat"": 34.2598, ""org_lng"": -118.4119, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16956.829, ""org_cat"": ""node"", ""org_name"": ""Whiteman Airport"", ""org_lat"": 34.2598, ""org_lng"": -118.4119, ""dest_cat"": ""node"", ""dest_name"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""price_unit"": ""EUR"", ""min_price_unit"": 24, ""max_price_unit"": 34.66}}, ""dist_trip"": 364}"
40,39, ,car,22,EUR,22.0,4.4,"{""option_id"": 4, ""option"": ""Drive"", ""org"": ""Whiteman Airport"", ""org_lat"": 34.2598, ""org_lng"": -118.4119, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 15982.909, ""org_cat"": ""node"", ""org_name"": ""Whiteman Airport"", ""org_lat"": 34.2598, ""org_lng"": -118.4119, ""dest_cat"": ""node"", ""dest_name"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""price_unit"": ""EUR"", ""min_price_unit"": 22, ""max_price_unit"": 32.81}}, ""dist_trip"": 354}"
40,39, ,car,23,EUR,23.0,4.6,"{""option_id"": 7, ""option"": ""Drive"", ""org"": ""Whiteman Airport"", ""org_lat"": 34.2598, ""org_lng"": -118.4119, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16515.378, ""org_cat"": ""node"", ""org_name"": ""Whiteman Airport"", ""org_lat"": 34.2598, ""org_lng"": -118.4119, ""dest_cat"": ""node"", ""dest_name"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 33.84}}, ""dist_trip"": 359}"
40,39,1,flight,28,USD,24.13,1.1,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""LAX"", ""org_name"": ""Los Angeles"", ""unknown"": """", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_town"": ""California"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 3840, ""price_unit"": ""USD"", ""min_price_unit"": 28, ""max_price_unit"": 120}}, ""dist_trip"": 381}"
40,39, ,car,27,USD,23.27,4.7,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16826.122, ""org_cat"": ""node"", ""org_name"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""dest_cat"": ""node"", ""dest_name"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""price_unit"": ""USD"", ""min_price_unit"": 27, ""max_price_unit"": 40.09}}, ""dist_trip"": 381}"
40,39, ,car,24,EUR,24.0,4.8,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 17224.204, ""org_cat"": ""node"", ""org_name"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""dest_cat"": ""node"", ""dest_name"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""price_unit"": ""EUR"", ""min_price_unit"": 24, ""max_price_unit"": 35.45}}, ""dist_trip"": 386}"
40,39, ,car,23,EUR,23.0,4.5,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16250.284, ""org_cat"": ""node"", ""org_name"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""dest_cat"": ""node"", ""dest_name"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 33.6}}, ""dist_trip"": 374}"
40,39,1,flight,24,EUR,24.0,1.1,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""LAX"", ""org_name"": ""Los Angeles"", ""unknown"": """", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_town"": ""California"", ""org_country"": ""United States"", ""org_zone"": ""NA"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 3840, ""price_unit"": ""EUR"", ""min_price_unit"": 24, ""max_price_unit"": 103.6}}, ""dist_trip"": 380}"
40,39, ,car,24,EUR,24.0,4.7,"{""option_id"": 6, ""option"": ""Drive"", ""org"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""org_code"": ""US"", ""org_zone"": ""America/Los_Angeles"", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16782.753, ""org_cat"": ""node"", ""org_name"": ""Los Angeles Airport (LAX)"", ""org_lat"": 33.94353, ""org_lng"": -118.4087, ""dest_cat"": ""node"", ""dest_name"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""price_unit"": ""EUR"", ""min_price_unit"": 24, ""max_price_unit"": 34.63}}, ""dist_trip"": 380}"
40,39, ,car,23,EUR,23.0,4.7,"{""option_id"": 8, ""option"": ""Drive"", ""org"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16794.86, ""org_cat"": ""node"", ""org_name"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""dest_cat"": ""node"", ""dest_name"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 34.4}}, ""dist_trip"": 369}"
40,39, ,car,24,EUR,24.0,4.8,"{""option_id"": 7, ""option"": ""Drive"", ""org"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 17192.942, ""org_cat"": ""node"", ""org_name"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""dest_cat"": ""node"", ""dest_name"": ""North Las Vegas Airport"", ""dest_lat"": 36.20926, ""dest_lng"": -115.1995, ""price_unit"": ""EUR"", ""min_price_unit"": 24, ""max_price_unit"": 35.24}}, ""dist_trip"": 373}"
40,39, ,car,23,EUR,23.0,4.5,"{""option_id"": 9, ""option"": ""Drive"", ""org"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16219.022, ""org_cat"": ""node"", ""org_name"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""dest_cat"": ""node"", ""dest_name"": ""Henderson Executive Airport"", ""dest_lat"": 35.97708, ""dest_lng"": -115.139, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 33.4}}, ""dist_trip"": 363}"
40,39, ,car,23,EUR,23.0,4.7,"{""option_id"": 8, ""option"": ""Drive"", ""org"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""org_code"": ""US"", ""org_zone"": """", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 16751.491, ""org_cat"": ""node"", ""org_name"": ""Van Nuys Airport"", ""org_lat"": 34.20964, ""org_lng"": -118.4896, ""dest_cat"": ""node"", ""dest_name"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""price_unit"": ""EUR"", ""min_price_unit"": 23, ""max_price_unit"": 34.42}}, ""dist_trip"": 368}"
